nodes_touched,conv,iters,game_name,algorithm_name
17375553,0.24476566910743713,437,BigLeduc,DeepCFR
17427801,0.24476566910743713,438,BigLeduc,DeepCFR
17472279,0.24476566910743713,439,BigLeduc,DeepCFR
17514877,0.24476566910743713,440,BigLeduc,DeepCFR
17559411,0.24476566910743713,441,BigLeduc,DeepCFR
17601965,0.24476566910743713,442,BigLeduc,DeepCFR
17633206,0.24476566910743713,443,BigLeduc,DeepCFR
17679751,0.24476566910743713,444,BigLeduc,DeepCFR
17731381,0.24476566910743713,445,BigLeduc,DeepCFR
17776906,0.24476566910743713,446,BigLeduc,DeepCFR
17813103,0.24476566910743713,447,BigLeduc,DeepCFR
17860339,0.24476566910743713,448,BigLeduc,DeepCFR
17904692,0.24476566910743713,449,BigLeduc,DeepCFR
17933675,0.22573600709438324,450,BigLeduc,DeepCFR
17974452,0.22573600709438324,451,BigLeduc,DeepCFR
18011237,0.22573600709438324,452,BigLeduc,DeepCFR
18050337,0.22573600709438324,453,BigLeduc,DeepCFR
18098506,0.22573600709438324,454,BigLeduc,DeepCFR
18138441,0.22573600709438324,455,BigLeduc,DeepCFR
18180037,0.22573600709438324,456,BigLeduc,DeepCFR
18212741,0.22573600709438324,457,BigLeduc,DeepCFR
18255174,0.22573600709438324,458,BigLeduc,DeepCFR
18291605,0.22573600709438324,459,BigLeduc,DeepCFR
18329611,0.22573600709438324,460,BigLeduc,DeepCFR
18369376,0.22573600709438324,461,BigLeduc,DeepCFR
18401031,0.22573600709438324,462,BigLeduc,DeepCFR
18433906,0.22573600709438324,463,BigLeduc,DeepCFR
18470927,0.22573600709438324,464,BigLeduc,DeepCFR
18513816,0.2657604068517685,465,BigLeduc,DeepCFR
18564772,0.2657604068517685,466,BigLeduc,DeepCFR
18604777,0.2657604068517685,467,BigLeduc,DeepCFR
18647121,0.2657604068517685,468,BigLeduc,DeepCFR
18684678,0.2657604068517685,469,BigLeduc,DeepCFR
18714801,0.2657604068517685,470,BigLeduc,DeepCFR
18749555,0.2657604068517685,471,BigLeduc,DeepCFR
18784017,0.2657604068517685,472,BigLeduc,DeepCFR
18817196,0.2657604068517685,473,BigLeduc,DeepCFR
18851468,0.2657604068517685,474,BigLeduc,DeepCFR
18894300,0.2657604068517685,475,BigLeduc,DeepCFR
18932614,0.2657604068517685,476,BigLeduc,DeepCFR
18968035,0.2657604068517685,477,BigLeduc,DeepCFR
19015858,0.2657604068517685,478,BigLeduc,DeepCFR
19053019,0.2657604068517685,479,BigLeduc,DeepCFR
